,NumberofOrders,YearlyIncome,SalesAmt,Age,NumberItems,city2,gender2,gender,city,Clusterlabel
442,1,10000.0,69.99,56,1,215,0,F,Saint-Denis,1
443,1,60000.0,563.77,49,3,197,0,F,Port Orchard,0
444,2,60000.0,131.24,59,6,261,0,F,Westminster,0
445,2,80000.0,207.96,67,6,223,0,F,Santa Monica,3
446,2,90000.0,4417.75,51,3,256,0,F,Warrnambool,3
447,2,100000.0,4788.57,50,6,126,0,F,Issaquah,3
448,1,130000.0,2444.45,40,6,115,0,F,Grossmont,2
449,1,40000.0,27.28,45,2,35,0,F,Burbank,1
450,1,40000.0,37.97,45,3,131,0,F,La Jolla,1
451,2,60000.0,4809.39,42,5,117,0,F,Haney,0
452,1,60000.0,1750.98,46,2,203,0,F,Renton,0
453,2,60000.0,6031.31,48,5,174,0,F,Newton,0
454,1,60000.0,39.98,52,2,227,0,F,Shawnee,0
455,1,70000.0,36.59,46,2,78,0,F,Colma,0
456,2,70000.0,4509.4796,46,3,88,0,F,Daly City,0
457,1,80000.0,4.99,54,1,223,0,F,Santa Monica,3
458,1,130000.0,4.99,49,1,37,0,F,Burlingame,2
459,1,20000.0,4.99,59,1,4,0,F,Beaverton,1
460,1,30000.0,36.27,42,3,218,0,F,San Carlos,1
461,1,30000.0,49.97,60,3,14,0,F,Beverly Hills,1
462,1,30000.0,574.98,63,2,226,0,F,Sedro Woolley,1
463,1,40000.0,819.46,42,4,117,0,F,Haney,1
464,1,30000.0,38.98,54,2,159,0,F,Metz,1
465,1,40000.0,124.99,40,2,198,0,F,Portland,1
466,2,40000.0,3194.5782,43,3,174,0,F,Newton,1
467,2,60000.0,6029.57,56,3,224,1,M,Seaford,0
468,1,60000.0,27.77,66,3,7,1,M,Bellflower,0
469,1,100000.0,54.98,67,2,248,1,M,Verrieres Le Buisson,3
470,2,130000.0,123.45,66,5,148,1,M,London,2
471,1,60000.0,33.43,75,3,110,1,M,Glendale,0
472,2,80000.0,3118.6,45,7,168,1,M,N. Vancouver,3
473,3,80000.0,172.89,54,8,230,1,M,Sooke,3
474,2,80000.0,53.97,70,4,33,1,M,Bremerton,3
475,1,60000.0,1170.48,50,2,169,1,M,National City,0
476,1,30000.0,4.99,61,1,133,1,M,Lakewood,1
477,1,40000.0,34.98,39,2,181,1,M,Olympia,1
478,1,100000.0,29.48,63,2,251,1,M,Villeneuve-d'Ascq,3
479,1,50000.0,31.27,44,3,82,1,M,Concord,0
480,1,70000.0,1735.98,50,2,132,1,M,Lake Oswego,0
481,2,70000.0,3377.3975,56,4,199,1,M,Puyallup,0
482,1,100000.0,2362.27,47,4,7,1,M,Bellflower,3
483,2,60000.0,6106.6,50,4,86,0,F,Cranbourne,0
484,1,70000.0,579.97,47,3,264,0,F,Woodburn,0
485,1,20000.0,553.97,39,3,60,0,F,Chatou,1
486,1,40000.0,33.43,41,3,181,0,F,Olympia,1
487,2,60000.0,3337.0425,57,3,42,0,F,Caloundra,0
488,1,100000.0,4.99,56,1,181,0,F,Olympia,3
489,1,50000.0,34.89,53,2,131,1,M,La Jolla,0
490,1,80000.0,80.96,47,3,117,1,M,Haney,3
491,1,60000.0,9.99,76,1,8,1,M,Bellingham,0
492,2,70000.0,4464.4796,46,3,78,1,M,Colma,0
493,1,40000.0,24.99,60,1,199,1,M,Puyallup,1
494,1,50000.0,39.98,42,2,254,0,F,Walla Walla,0
495,1,50000.0,687.76,45,5,8,0,F,Bellingham,0
496,1,60000.0,2507.03,43,5,84,0,F,Corvallis,0
497,1,60000.0,3578.27,59,1,37,0,F,Burlingame,0
498,2,30000.0,42.97,58,3,236,0,F,Stoke-on-Trent,1
499,2,60000.0,5929.23,52,4,264,0,F,Woodburn,0
500,1,40000.0,28.98,41,2,201,0,F,Redmond,1
501,2,60000.0,105.26,61,5,219,0,F,San Diego,0
502,1,70000.0,32.28,62,2,259,0,F,West Covina,0
503,2,10000.0,4368.0582,63,5,23,0,F,Bottrop,1
504,4,30000.0,215.45,37,12,247,0,F,Vancouver,1
505,2,30000.0,4347.76,59,2,243,0,F,Tacoma,1
506,1,40000.0,3578.27,58,1,179,0,F,Oakland,1
507,1,60000.0,3578.27,39,1,10,0,F,Berkeley,0
508,1,60000.0,28.99,41,1,33,0,F,Bremerton,0
509,1,60000.0,1750.98,43,2,254,0,F,Walla Walla,0
510,1,70000.0,88.97,67,3,160,0,F,Mill Valley,0
511,3,80000.0,218.93,55,8,158,0,F,Metchosin,3
512,2,60000.0,244.23,42,7,174,1,M,Newton,0
513,1,40000.0,60.47,41,3,36,0,F,Burien,1
514,1,40000.0,2181.5625,52,1,178,0,F,Oak Bay,1
515,2,60000.0,1631.46,72,4,173,0,F,Newport Beach,0
516,1,70000.0,604.46,69,4,99,0,F,El Cajon,0
517,1,50000.0,1779.47,45,3,209,0,F,Royal Oak,0
518,2,40000.0,5975.23,42,4,267,1,M,Yakima,1
519,1,60000.0,578.46,55,4,163,1,M,Milwaukie,0
520,1,40000.0,37.27,40,3,198,1,M,Portland,1
521,2,70000.0,3102.98,65,2,131,1,M,La Jolla,0
522,2,110000.0,1407.45,46,5,109,1,M,Geelong,3
523,1,20000.0,2.29,62,1,218,1,M,San Carlos,1
524,1,70000.0,30.48,65,2,254,1,M,Walla Walla,0
525,2,10000.0,74.98,97,3,101,0,F,Esher-Molesey,1
526,1,60000.0,29.99,75,1,133,0,F,Lakewood,0
527,1,70000.0,563.77,50,3,222,0,F,Santa Cruz,0
528,2,80000.0,5976.32,56,4,84,0,F,Corvallis,3
529,2,60000.0,2848.7596,48,3,78,1,M,Colma,0
530,1,60000.0,69.97,75,3,259,1,M,West Covina,0
531,1,40000.0,2479.94,43,3,216,1,M,Salem,1
532,1,70000.0,2319.99,46,1,37,1,M,Burlingame,0
533,1,40000.0,103.46,50,4,179,0,F,Oakland,1
534,1,50000.0,1750.98,47,2,130,0,F,Kirkland,0
535,1,60000.0,2386.94,73,5,158,0,F,Metchosin,0
536,1,100000.0,2361.95,49,4,199,0,F,Puyallup,3
537,1,130000.0,13.98,57,2,110,0,F,Glendale,2
538,1,60000.0,13.98,46,2,197,0,F,Port Orchard,0
539,3,60000.0,256.52,48,10,227,0,F,Shawnee,0
540,1,60000.0,96.07,52,4,36,0,F,Burien,0
541,1,80000.0,37.27,77,3,66,0,F,Chula Vista,3
542,1,30000.0,25.48,38,2,177,0,F,Novato,1
543,1,30000.0,4.99,42,1,131,0,F,La Jolla,1
544,1,30000.0,28.99,63,1,150,0,F,Los Angeles,1
545,1,40000.0,2181.5625,40,1,136,0,F,Langford,1
546,1,40000.0,71.58,71,3,254,0,F,Walla Walla,1
547,1,60000.0,1155.48,62,2,146,0,F,Lincoln Acres,0
548,2,50000.0,2841.4382,51,3,126,0,F,Issaquah,0
549,1,60000.0,73.96,38,4,163,0,F,Milwaukie,0
550,1,60000.0,9.99,39,1,202,0,F,Redwood City,0
551,2,60000.0,102.97,41,4,7,0,F,Bellflower,0
552,2,70000.0,1957.47,61,3,205,0,F,Rockhampton,0
553,2,70000.0,4522.5025,64,6,265,0,F,Woodland Hills,0
554,1,110000.0,33.98,52,2,91,0,F,Downey,3
555,1,110000.0,42.97,55,3,208,0,F,Roubaix,3
556,1,70000.0,36.59,63,2,82,0,F,Concord,0
557,1,40000.0,1149.47,48,3,201,0,F,Redmond,1
558,1,60000.0,12.94,58,2,35,0,F,Burbank,0
559,1,60000.0,2319.99,72,1,136,0,F,Langford,0
560,1,60000.0,63.97,77,3,14,0,F,Beverly Hills,0
561,1,70000.0,9.99,73,1,124,0,F,Imperial Beach,0
562,1,80000.0,32.27,52,3,198,0,F,Portland,3
563,2,30000.0,2815.5225,38,5,7,0,F,Bellflower,1
564,2,40000.0,5873.26,38,2,14,0,F,Beverly Hills,1
565,1,40000.0,64.47,38,3,243,0,F,Tacoma,1
566,1,40000.0,588.96,73,4,265,0,F,Woodland Hills,1
567,1,30000.0,565.47,43,3,125,0,F,Ingolstadt,1
568,1,30000.0,2443.35,60,1,209,0,F,Royal Oak,1
569,1,40000.0,59.98,76,2,181,0,F,Olympia,1
570,1,60000.0,1775.47,40,3,131,0,F,La Jolla,0
571,1,60000.0,12.94,45,2,10,0,F,Berkeley,0
572,1,90000.0,23.78,51,2,126,0,F,Issaquah,3
573,2,90000.0,5971.33,62,3,132,0,F,Lake Oswego,3
574,1,70000.0,58.98,60,2,259,0,F,West Covina,0
575,2,40000.0,119.98,49,3,78,0,F,Colma,1
576,1,110000.0,132.47,53,4,35,0,F,Burbank,3
577,1,60000.0,539.99,52,1,265,0,F,Woodland Hills,0
578,1,30000.0,69.99,62,1,264,0,F,Woodburn,1
579,1,60000.0,782.99,50,1,178,0,F,Oak Bay,0
580,1,60000.0,24.99,67,1,33,0,F,Bremerton,0
581,2,70000.0,90.75,56,5,196,0,F,Port Macquarie,0
582,1,60000.0,1145.48,49,2,261,0,F,Westminster,0
583,1,60000.0,7.28,70,2,88,0,F,Daly City,0
584,2,70000.0,142.47,50,4,239,0,F,Sunbury,0
585,1,50000.0,32.6,46,1,160,0,F,Mill Valley,0
586,1,50000.0,3578.27,46,1,178,0,F,Oak Bay,0
587,4,30000.0,179.19,42,12,209,0,F,Royal Oak,1
588,1,30000.0,68.49,50,2,99,0,F,El Cajon,1
589,1,30000.0,4.99,58,1,91,0,F,Downey,1
590,1,60000.0,69.97,60,3,149,0,F,Long Beach,0
591,3,40000.0,190.23,66,7,156,0,F,Melbourne,1
592,2,60000.0,46.26,42,4,137,0,F,Langley,0
593,1,60000.0,1729.97,69,3,225,0,F,Seattle,0
594,2,80000.0,108.85,49,6,241,1,M,Sydney,3
595,2,90000.0,4150.53,45,5,196,1,M,Port Macquarie,3
596,1,20000.0,59.92,52,3,190,1,M,Paris,1
597,2,20000.0,3896.5325,74,4,165,1,M,Mühlheim,1
598,2,20000.0,2745.3325,67,4,234,1,M,Springwood,1
599,1,10000.0,63.97,81,3,191,0,F,Paris La Defense,1
600,2,120000.0,4659.9025,59,3,34,0,F,Brisbane,2
601,2,40000.0,3492.7575,49,5,162,0,F,Milton Keynes,1
602,4,70000.0,9458.1825,73,13,143,0,F,Les Ulis,0
603,1,170000.0,27.77,67,3,262,0,F,Wokingham,2
604,2,100000.0,4426.4096,47,3,263,0,F,Wollongong,3
605,2,40000.0,4555.47,52,3,164,0,F,Morangis,1
606,2,40000.0,2988.3225,54,5,186,0,F,Oxon,1
607,2,40000.0,3563.84,78,2,161,0,F,Milsons Point,1
608,3,90000.0,5603.9182,46,5,119,0,F,Hawthorne,3
609,3,40000.0,6497.21,48,7,144,0,F,Lieusaint,1
610,1,60000.0,4.99,79,1,74,0,F,Cliffside,0
611,1,80000.0,67.93,83,3,78,0,F,Colma,3
612,1,20000.0,553.97,51,3,93,0,F,Dresden,1
613,1,20000.0,607.96,53,4,129,0,F,Kirkby,1
614,3,110000.0,47.92,46,4,75,0,F,Cloverdale,3
615,2,10000.0,2611.4096,38,2,104,0,F,Findon,1
616,2,40000.0,4343.59,54,5,41,0,F,Calgary,1
617,1,110000.0,548.98,68,2,194,0,F,Poing,3
618,1,20000.0,116.95,39,4,118,0,F,Hannover,1
619,2,20000.0,4624.9125,44,2,90,0,F,Darmstadt,1
620,1,60000.0,68.49,39,2,173,0,F,Newport Beach,0
621,2,70000.0,93.98,55,3,219,0,F,San Diego,0
622,1,80000.0,2294.99,62,1,199,0,F,Puyallup,3
623,2,100000.0,206.94,49,4,267,0,F,Yakima,3
624,1,50000.0,1223.84,50,2,124,0,F,Imperial Beach,0
625,1,80000.0,603.49,49,2,169,0,F,National City,3
626,2,70000.0,4898.32,64,5,199,0,F,Puyallup,0
627,2,30000.0,3917.5425,45,3,212,0,F,Saarlouis,1
628,1,60000.0,119.96,70,4,99,0,F,El Cajon,0
629,1,60000.0,27.77,74,3,244,0,F,Torrance,0
630,2,130000.0,5800.33,58,5,173,0,F,Newport Beach,2
631,2,50000.0,5913.24,82,4,139,0,F,Lebanon,0
632,4,70000.0,159.93,64,8,247,0,F,Vancouver,0
633,1,40000.0,1151.76,42,4,218,0,F,San Carlos,1
634,1,40000.0,32.6,43,1,132,0,F,Lake Oswego,1
635,3,100000.0,234.93,46,7,34,0,F,Brisbane,3
636,1,40000.0,24.99,39,1,82,0,F,Concord,1
637,1,60000.0,68.97,44,3,150,0,F,Los Angeles,0
638,2,60000.0,3337.2825,52,5,42,0,F,Caloundra,0
639,1,60000.0,2049.0982,64,1,199,0,F,Puyallup,0
640,1,60000.0,85.48,49,2,192,1,M,Perth,0
641,1,40000.0,39.98,69,2,74,1,M,Cliffside,1
642,1,80000.0,69.97,61,3,206,1,M,Roissy en Brie,3
643,1,90000.0,53.99,68,1,251,1,M,Villeneuve-d'Ascq,3
644,1,130000.0,2466.32,68,4,148,1,M,London,2
645,1,30000.0,3374.99,42,1,79,1,M,Colombes,1
646,2,30000.0,2744.5225,54,5,231,1,M,South Melbourne,1
647,2,60000.0,5314.25,57,3,119,1,M,Hawthorne,0
648,2,20000.0,79.97,40,3,231,0,F,South Melbourne,1
649,1,70000.0,123.98,41,2,224,0,F,Seaford,0
650,2,70000.0,2129.9175,53,3,104,0,F,Findon,0
651,2,30000.0,4177.74,60,4,263,0,F,Wollongong,1
652,1,80000.0,94.48,61,2,190,0,F,Paris,3
653,1,80000.0,4.99,56,1,62,0,F,Chehalis,3
654,1,110000.0,4.99,62,1,21,0,F,Bonn,3
655,2,120000.0,4382.75,46,3,192,0,F,Perth,2
656,1,80000.0,2453.04,62,4,86,0,F,Cranbourne,3
657,2,30000.0,4416.3796,47,5,13,0,F,Berlin,1
658,1,30000.0,63.97,52,3,164,0,F,Morangis,1
659,1,80000.0,35.0,53,1,196,0,F,Port Macquarie,3
660,2,100000.0,4624.9125,54,2,224,0,F,Seaford,3
661,2,120000.0,3330.4175,64,3,217,0,F,Salzgitter,2
662,3,40000.0,4112.7675,50,4,246,0,F,Tremblay-en-France,1
663,1,60000.0,563.77,48,3,148,0,F,London,0
664,1,60000.0,13.98,79,2,256,0,F,Warrnambool,0
665,1,40000.0,69.99,40,1,82,0,F,Concord,1
666,1,40000.0,2457.33,40,3,98,0,F,Eilenburg,1
667,1,80000.0,74.98,61,3,21,0,F,Bonn,3
668,2,100000.0,114.96,40,4,161,0,F,Milsons Point,3
669,1,20000.0,3.99,60,1,189,0,F,Pantin,1
670,1,30000.0,60.47,43,3,60,0,F,Chatou,1
671,1,40000.0,1174.48,46,2,63,1,M,Cheltenham,1
672,3,40000.0,4312.9082,50,6,106,1,M,Frankfurt am Main,1
673,2,90000.0,6110.6,49,4,109,1,M,Geelong,3
674,1,80000.0,27.77,61,3,190,1,M,Paris,3
675,1,30000.0,69.97,43,3,25,1,M,Boulogne-sur-Mer,1
676,1,50000.0,611.94,43,5,149,1,M,Long Beach,0
677,1,50000.0,1700.99,47,1,132,1,M,Lake Oswego,0
678,1,80000.0,2482.56,44,3,223,1,M,Santa Monica,3
679,2,130000.0,4389.59,56,5,188,1,M,Palo Alto,2
680,1,130000.0,61.96,80,3,14,1,M,Beverly Hills,2
681,2,60000.0,2989.3796,75,5,196,1,M,Port Macquarie,0
682,2,20000.0,63.15,54,5,250,1,M,Victoria,1
683,1,40000.0,1164.47,63,3,82,1,M,Concord,1
684,1,70000.0,574.98,55,2,177,0,F,Novato,0
685,2,70000.0,3330.4175,62,3,84,0,F,Corvallis,0
686,2,70000.0,4455.4896,47,2,150,0,F,Los Angeles,0
687,1,40000.0,64.97,73,3,265,0,F,Woodland Hills,1
688,1,30000.0,8.99,40,1,127,0,F,Kassel,1
689,2,40000.0,43.99,43,2,218,0,F,San Carlos,1
690,1,70000.0,4.99,64,1,201,0,F,Redmond,0
691,2,110000.0,3350.4175,57,3,249,0,F,Versailles,3
692,1,90000.0,144.47,82,3,88,1,M,Daly City,3
693,1,60000.0,29.99,81,1,8,1,M,Bellingham,0
694,2,120000.0,3117.23,77,6,151,1,M,Lynnwood,2
695,1,40000.0,114.46,41,4,149,1,M,Long Beach,1
696,1,40000.0,75.97,45,2,258,0,F,Werne,1
697,2,60000.0,2620.3996,54,3,178,0,F,Oak Bay,0
698,1,60000.0,68.49,54,2,209,0,F,Royal Oak,0
699,1,30000.0,1155.48,56,2,185,0,F,Oxford,1
700,1,40000.0,14.98,44,2,131,0,F,La Jolla,1
701,16,60000.0,1002.09,41,34,136,0,F,Langford,0
702,1,60000.0,1735.98,47,2,264,0,F,Woodburn,0
703,1,60000.0,600.46,48,4,139,0,F,Lebanon,0
704,1,60000.0,71.97,48,2,151,0,F,Lynnwood,0
705,1,70000.0,45.95,58,4,117,0,F,Haney,0
706,1,130000.0,39.98,48,2,133,0,F,Lakewood,2
707,1,30000.0,38.98,69,2,4,0,F,Beaverton,1
708,1,40000.0,31.27,71,3,97,0,F,Edmonds,1
709,1,30000.0,7.28,38,2,213,0,F,Saint Germain en Laye,1
710,1,30000.0,628.97,41,4,190,0,F,Paris,1
711,1,40000.0,27.28,40,2,151,0,F,Lynnwood,1
712,2,40000.0,43.99,44,2,259,0,F,West Covina,1
713,1,90000.0,78.98,48,2,181,0,F,Olympia,3
714,1,90000.0,94.48,53,2,130,0,F,Kirkland,3
715,1,100000.0,24.99,59,1,246,0,F,Tremblay-en-France,3
716,1,110000.0,69.97,52,3,37,0,F,Burlingame,3
717,1,70000.0,61.96,52,3,174,0,F,Newton,0
718,1,60000.0,1754.98,60,2,226,0,F,Sedro Woolley,0
719,1,80000.0,548.98,75,2,33,0,F,Bremerton,3
720,1,160000.0,78.98,49,2,259,0,F,West Covina,2
721,2,70000.0,1868.5582,60,5,113,0,F,Goulburn,0
722,3,130000.0,7138.68,62,6,229,0,F,Solingen,2
723,2,30000.0,2755.4175,40,3,264,0,F,Woodburn,1
724,1,40000.0,34.99,86,1,101,0,F,Esher-Molesey,1
725,1,50000.0,3578.27,47,1,203,0,F,Renton,0
726,1,70000.0,54.98,68,2,218,0,F,San Carlos,0
727,1,70000.0,2419.06,70,2,223,0,F,Santa Monica,0
728,1,60000.0,1700.99,77,1,136,0,F,Langford,0
729,1,40000.0,1120.49,44,1,177,0,F,Novato,1
730,3,70000.0,66.25,45,6,74,0,F,Cliffside,0
731,1,90000.0,71.58,50,3,33,0,F,Bremerton,3
732,1,100000.0,7.28,48,2,199,0,F,Puyallup,3
733,1,130000.0,39.98,64,2,63,0,F,Cheltenham,2
734,1,50000.0,64.47,50,3,126,0,F,Issaquah,0
735,2,80000.0,73.98,65,3,133,0,F,Lakewood,3
736,1,20000.0,14.98,65,2,179,0,F,Oakland,1
737,4,40000.0,247.9,69,11,137,0,F,Langley,1
738,2,40000.0,1588.5682,63,4,142,0,F,Lemon Grove,1
739,2,30000.0,1854.5782,58,3,105,0,F,Frankfurt,1
740,1,40000.0,1249.84,42,2,99,0,F,El Cajon,1
741,1,60000.0,69.97,53,3,219,0,F,San Diego,0
742,1,60000.0,21.98,55,1,156,0,F,Melbourne,0
743,1,60000.0,7.28,46,2,254,0,F,Walla Walla,0
744,1,60000.0,600.46,47,4,154,0,F,Marysville,0
745,1,70000.0,2332.28,65,3,198,0,F,Portland,0
746,2,70000.0,4392.0182,78,5,137,0,F,Langley,0
747,1,10000.0,31.28,89,2,159,0,F,Metz,1
748,1,30000.0,68.97,60,3,131,0,F,La Jolla,1
749,1,40000.0,21.49,41,1,35,0,F,Burbank,1
750,1,60000.0,30.97,39,2,233,0,F,Spring Valley,0
751,1,100000.0,63.97,53,3,243,0,F,Tacoma,3
752,1,10000.0,4.99,42,1,185,0,F,Oxford,1
753,1,60000.0,3578.27,63,1,149,0,F,Long Beach,0
754,1,70000.0,29.98,60,2,160,0,F,Mill Valley,0
755,2,40000.0,3936.5425,74,3,155,1,M,Matraville,1
756,2,80000.0,1903.48,62,2,175,1,M,North Ryde,3
757,1,40000.0,39.98,40,2,36,1,M,Burien,1
758,1,40000.0,28.98,47,2,190,1,M,Paris,1
759,1,10000.0,31.27,59,3,190,0,F,Paris,1
760,2,120000.0,3339.4075,60,4,13,0,F,Berlin,2
761,1,30000.0,29.93,38,2,212,0,F,Saarlouis,1
762,2,40000.0,4141.23,43,5,74,0,F,Cliffside,1
763,1,80000.0,7.28,61,2,13,0,F,Berlin,3
764,1,90000.0,23.78,62,2,190,0,F,Paris,3
765,1,130000.0,59.98,44,2,241,0,F,Sydney,2
766,2,20000.0,2791.5325,44,4,210,0,F,Runcorn,1
767,1,30000.0,2413.06,43,2,207,0,F,Roncq,1
768,1,30000.0,1214.46,44,4,183,0,F,Orleans,1
769,1,40000.0,36.27,43,3,35,0,F,Burbank,1
770,2,70000.0,1331.97,44,3,204,0,F,Rhodes,0
771,1,10000.0,24.99,59,1,206,0,F,Roissy en Brie,1
772,2,20000.0,4752.75,38,3,171,1,M,Newcastle,1
773,1,30000.0,1169.46,74,4,111,1,M,Gloucestershire,1
774,2,90000.0,4666.5025,42,4,245,1,M,Townsville,3
775,1,20000.0,574.98,47,2,148,1,M,London,1
776,2,80000.0,74.98,61,2,42,1,M,Caloundra,3
777,1,110000.0,39.98,62,2,190,1,M,Paris,3
778,4,130000.0,7853.49,60,14,167,1,M,Münster,2
779,1,20000.0,21.49,40,1,180,1,M,Offenbach,1
780,1,30000.0,2071.4196,41,1,7,1,M,Bellflower,1
781,1,60000.0,25.48,54,2,7,0,F,Bellflower,0
782,1,60000.0,28.99,54,1,265,0,F,Woodland Hills,0
783,2,60000.0,37.29,70,2,146,0,F,Lincoln Acres,0
784,2,80000.0,4750.01,52,6,209,0,F,Royal Oak,3
785,1,100000.0,32.6,50,1,225,0,F,Seattle,3
786,1,160000.0,563.77,84,3,188,0,F,Palo Alto,2
787,1,60000.0,1134.47,54,3,160,0,F,Mill Valley,0
788,2,40000.0,1845.8975,39,4,126,0,F,Issaquah,1
789,2,40000.0,1804.9175,39,3,254,0,F,Walla Walla,1
790,1,40000.0,49.97,40,3,110,0,F,Glendale,1
791,2,30000.0,1819.5882,50,2,229,0,F,Solingen,1
792,1,30000.0,31.73,52,3,123,0,F,Hof,1
793,1,20000.0,119.98,63,2,117,0,F,Haney,1
794,1,120000.0,64.97,67,3,258,0,F,Werne,2
795,1,40000.0,86.58,52,3,185,1,M,Oxford,1
796,1,40000.0,27.77,52,3,148,1,M,London,1
797,2,70000.0,3120.26,71,5,66,1,M,Chula Vista,0
798,1,170000.0,132.94,51,3,37,1,M,Burlingame,2
799,1,40000.0,69.97,41,3,81,1,M,Columbus,1
800,2,60000.0,1938.47,57,3,113,1,M,Goulburn,0
801,1,80000.0,90.58,72,3,87,1,M,Croix,3
802,1,160000.0,48.97,67,3,236,1,M,Stoke-on-Trent,2
803,1,50000.0,39.98,40,2,91,0,F,Downey,0
804,1,50000.0,2419.06,51,2,220,0,F,San Francisco,0
805,1,60000.0,14.98,72,2,4,0,F,Beaverton,0
806,2,80000.0,114.95,50,5,239,0,F,Sunbury,3
807,2,80000.0,4715.33,52,5,74,0,F,Cliffside,3
808,3,40000.0,7200.86,48,8,20,0,F,Bobigny,1
809,1,60000.0,1120.49,45,1,160,0,F,Mill Valley,0
810,1,60000.0,44.98,51,2,10,0,F,Berkeley,0
811,1,130000.0,32.6,83,1,150,0,F,Los Angeles,2
812,1,30000.0,39.98,44,2,39,0,F,Bury,1
813,1,40000.0,100.09,71,3,243,0,F,Tacoma,1
814,1,30000.0,27.28,39,2,10,0,F,Berkeley,1
815,1,30000.0,89.97,41,3,123,0,F,Hof,1
816,2,40000.0,42.28,62,3,244,0,F,Torrance,1
817,1,70000.0,32.28,61,2,179,0,F,Oakland,0
818,1,110000.0,4.99,51,1,37,0,F,Burlingame,3
819,1,70000.0,24.99,61,1,130,0,F,Kirkland,0
820,4,50000.0,266.97,54,12,230,0,F,Sooke,0
821,1,100000.0,588.96,45,4,124,0,F,Imperial Beach,3
822,1,80000.0,1735.98,48,2,124,0,F,Imperial Beach,3
823,2,100000.0,4490.8796,51,6,42,0,F,Caloundra,3
824,1,80000.0,4.99,41,1,112,0,F,Gold Coast,3
825,3,80000.0,68.7,43,6,245,0,F,Townsville,3
826,1,70000.0,563.77,47,3,8,0,F,Bellingham,0
827,1,20000.0,39.98,41,2,190,0,F,Paris,1
828,2,30000.0,84.47,66,3,112,0,F,Gold Coast,1
829,1,80000.0,6.28,67,2,190,0,F,Paris,3
830,1,10000.0,27.28,57,2,164,0,F,Morangis,1
831,1,10000.0,144.47,44,3,24,1,M,Boulogne-Billancourt,1
832,2,50000.0,3045.5325,48,4,110,0,F,Glendale,0
833,1,60000.0,60.47,43,3,42,0,F,Caloundra,0
834,1,60000.0,2443.35,40,1,174,0,F,Newton,0
835,1,60000.0,38.88,80,3,107,0,F,Fremont,0
836,3,80000.0,224.91,59,9,247,0,F,Vancouver,3
837,1,40000.0,63.97,41,3,264,0,F,Woodburn,1
838,1,60000.0,1174.48,66,2,91,0,F,Downey,0
839,1,20000.0,7.95,62,1,4,0,F,Beaverton,1
840,1,40000.0,1785.97,55,3,123,1,M,Hof,1
841,1,50000.0,24.99,52,1,33,1,M,Bremerton,0
842,2,60000.0,2910.8996,38,3,112,1,M,Gold Coast,0
843,1,60000.0,23.78,44,2,157,1,M,Melton,0
844,1,70000.0,9.99,74,1,82,1,M,Concord,0
845,1,10000.0,2419.06,42,2,190,1,M,Paris,1
846,1,40000.0,7.28,40,2,82,1,M,Concord,1
847,2,100000.0,160.55,44,6,256,1,M,Warrnambool,3
848,1,160000.0,2452.34,69,2,152,1,M,Maidenhead,2
849,2,60000.0,5279.26,51,2,104,1,M,Findon,0
850,1,70000.0,2447.05,60,3,204,1,M,Rhodes,0
851,3,80000.0,123.8,61,8,138,1,M,Lavender Bay,3
852,2,10000.0,2730.4075,45,4,258,1,M,Werne,1
853,1,50000.0,27.28,77,2,173,0,F,Newport Beach,0
854,1,60000.0,1785.97,43,3,198,0,F,Portland,0
855,1,60000.0,2469.05,53,3,216,0,F,Salem,0
856,1,60000.0,3578.27,60,1,220,0,F,San Francisco,0
857,1,60000.0,4.99,72,1,223,0,F,Santa Monica,0
858,1,90000.0,71.97,72,2,133,0,F,Lakewood,3
859,2,130000.0,5983.74,51,4,142,0,F,Lemon Grove,2
860,1,60000.0,1170.48,39,2,226,0,F,Sedro Woolley,0
861,1,60000.0,7.28,48,2,149,0,F,Long Beach,0
862,2,130000.0,4349.61,40,3,115,0,F,Grossmont,2
863,2,130000.0,3137.32,46,5,146,0,F,Lincoln Acres,2
864,1,130000.0,24.27,53,2,222,0,F,Santa Cruz,2
865,1,120000.0,599.47,58,3,131,0,F,La Jolla,2
866,1,40000.0,839.48,42,2,158,0,F,Metchosin,1
867,1,40000.0,1760.47,44,3,130,0,F,Kirkland,1
868,1,60000.0,1179.97,63,3,91,0,F,Downey,0
869,1,80000.0,2319.99,59,1,36,0,F,Burien,3
870,1,20000.0,863.95,58,5,209,0,F,Royal Oak,1
871,1,20000.0,34.99,62,1,221,0,F,San Gabriel,1
872,1,60000.0,71.58,74,3,139,0,F,Lebanon,0
873,2,70000.0,4536.0325,72,4,130,0,F,Kirkland,0
874,2,70000.0,3178.95,72,4,154,0,F,Marysville,0
875,1,80000.0,2453.04,49,4,182,0,F,Oregon City,3
876,2,80000.0,71.16,44,5,234,0,F,Springwood,3
877,1,40000.0,1170.48,49,2,190,0,F,Paris,1
878,2,120000.0,6044.59,48,5,192,0,F,Perth,2
879,1,40000.0,1764.96,38,4,74,0,F,Cliffside,1
880,1,60000.0,56.97,51,2,224,0,F,Seaford,0
881,1,150000.0,98.96,69,4,121,0,F,High Wycombe,2
882,1,60000.0,60.47,47,3,235,1,M,St. Leonards,0
883,2,30000.0,1938.47,44,3,183,1,M,Orleans,1
884,2,130000.0,4763.34,63,2,134,1,M,Lancaster,2
